step,episode,loss_ddqn,loss_masac,loss_cvd,q_value_ddqn,q_overestimation_ddqn,epsilon_ddqn,epsilon_masac,reward_total,reward_agent1,reward_agent2,episode_reward,episode_length,episode_reshuffles,cubes_picked,avg_reward_100,success_rate
17395,877,8125.297363,5083429.130737,1101.506470,468.057251,464.098848,0.010000,0.010000,3.958403,3.958403,0.000000,-652.642538,38,5,4,-157.198920,0.823333
17396,877,5596.206055,5077732.373230,1065.561768,461.269562,486.269562,0.010000,0.010000,-25.000000,-25.000000,0.000000,-677.642538,39,5,4,-157.198920,0.823333
17397,877,5275.461914,5148134.463318,1992.848267,456.243408,481.243408,0.010000,0.010000,-25.000000,-25.000000,0.000000,-702.642538,40,5,4,-157.198920,0.823333
17398,877,1501.412354,291586.008545,2022.941406,455.198669,480.198669,0.010000,0.010000,-25.000000,-25.000000,0.000000,-727.642538,41,5,4,-157.198920,0.823333
17399,877,5166.747070,233816.996155,1874.837402,454.665710,479.665710,0.010000,0.010000,-25.000000,-25.000000,0.000000,-752.642538,42,5,4,-157.198920,0.823333
17400,877,6105.321289,176883.193665,1407.619995,457.808167,482.808167,0.010000,0.010000,-25.000000,-25.000000,0.000000,-777.642538,43,5,4,-157.198920,0.823333
17401,877,822.301392,5159697.170593,968.017212,456.578735,481.578735,0.010000,0.010000,-25.000000,-25.000000,0.000000,-802.642538,44,5,4,-157.198920,0.823333
17402,877,2740.282227,58313.754822,886.948486,451.183624,476.183624,0.010000,0.010000,-25.000000,-25.000000,0.000000,-827.642538,45,5,4,-157.198920,0.823333
17403,877,839.988525,5208928.626160,1398.327271,452.785919,477.785919,0.010000,0.010000,-25.000000,-25.000000,0.000000,-852.642538,46,5,4,-157.198920,0.823333
17404,877,7307.978516,10439647.249573,930.778687,454.542969,479.542969,0.010000,0.010000,-25.000000,-25.000000,0.000000,-877.642538,47,5,4,-157.198920,0.823333
17405,877,1731.521240,5191228.721558,1592.334351,459.031250,484.031250,0.010000,0.010000,-25.000000,-25.000000,0.000000,-902.642538,48,5,4,-157.198920,0.823333
17406,877,1148.363647,10364140.651489,1532.961426,450.965912,475.965912,0.010000,0.010000,-25.000000,-25.000000,0.000000,-927.642538,49,5,4,-157.198920,0.823333
17407,877,7134.771973,5141873.859802,808.384460,457.182770,457.182770,0.010000,0.010000,0.000000,0.000000,0.000000,-927.642538,50,5,4,-157.198920,0.823333
17408,878,1263.233276,5143856.234131,1326.905640,624.532959,571.117973,0.010000,0.010000,53.414986,9.629459,43.785527,53.414986,1,1,1,-169.455476,0.817778
17409,878,945.473083,5133365.058716,1473.213257,623.531677,620.150992,0.010000,0.010000,3.380685,3.380685,0.000000,56.795671,2,1,2,-169.455476,0.817778
17410,878,1525.728271,182056.508118,1023.504333,567.583252,555.145025,0.010000,0.010000,12.438227,12.438227,0.000000,69.233898,3,2,3,-169.455476,0.817778
17411,878,1270.936523,10016622.232117,1566.995361,576.950684,578.690863,0.010000,0.010000,-1.740179,8.259821,-10.000000,67.493719,4,3,4,-169.455476,0.817778
17412,878,992.208252,292017.039917,1527.234009,527.024963,479.009850,0.010000,0.010000,48.015113,8.036135,39.978979,115.508832,5,4,5,-169.455476,0.817778
17413,878,1672.724976,19786426.482605,1333.880859,520.827148,473.840443,0.010000,0.010000,46.986705,7.006627,39.980078,162.495538,6,5,6,-169.455476,0.817778
17414,878,5988.036621,14742843.310120,1285.657227,530.140625,521.922718,0.010000,0.010000,8.217907,8.217907,0.000000,170.713445,7,5,7,-169.455476,0.817778
17415,878,1355.379639,19408067.450073,1059.838379,522.010986,496.189330,0.010000,0.010000,25.821656,25.821656,0.000000,196.535101,8,5,8,-169.455476,0.817778
17416,878,6276.743164,5367440.405396,1452.923096,52.329762,-8.351209,0.010000,0.010000,60.680971,60.680971,0.000000,257.216072,9,5,9,-169.455476,0.817778
17417,879,1198.074341,14417457.772888,1982.802246,595.793030,577.026167,0.010000,0.010000,18.766862,-25.000000,43.766862,18.766862,1,1,0,-169.763179,0.817778
17418,879,5249.547363,14493034.584717,1522.012207,601.385315,554.080617,0.010000,0.010000,47.304698,7.503313,39.801386,66.071561,2,2,1,-169.763179,0.817778
17419,879,5636.293945,14454252.917969,1213.468628,506.667389,531.667389,0.010000,0.010000,-25.000000,-25.000000,0.000000,41.071561,3,2,1,-169.763179,0.817778
17420,879,1498.108032,6088971.474915,1716.729248,496.688812,521.688812,0.010000,0.010000,-25.000000,-25.000000,0.000000,16.071561,4,2,1,-169.763179,0.817778
17421,879,1126.374634,10298469.725281,793.862122,510.537964,535.537964,0.010000,0.010000,-25.000000,-25.000000,0.000000,-8.928439,5,2,1,-169.763179,0.817778
17422,879,1427.143555,6103264.505798,1151.501831,497.736877,522.736877,0.010000,0.010000,-25.000000,-25.000000,0.000000,-33.928439,6,2,1,-169.763179,0.817778
17423,879,4986.194336,5951026.284363,799.521606,522.691772,547.691772,0.010000,0.010000,-25.000000,-25.000000,0.000000,-58.928439,7,2,1,-169.763179,0.817778
17424,879,7427.884766,5667262.794495,1308.073853,477.821411,502.821411,0.010000,0.010000,-25.000000,-25.000000,0.000000,-83.928439,8,2,1,-169.763179,0.817778
17425,879,1257.997803,14510186.835815,939.869019,502.557190,527.557190,0.010000,0.010000,-25.000000,-25.000000,0.000000,-108.928439,9,2,1,-169.763179,0.817778
17426,879,1061.326294,5351325.130981,1166.422729,512.822021,537.822021,0.010000,0.010000,-25.000000,-25.000000,0.000000,-133.928439,10,2,1,-169.763179,0.817778
17427,879,8073.106934,5275178.909607,1675.363281,511.745819,536.745819,0.010000,0.010000,-25.000000,-25.000000,0.000000,-158.928439,11,2,1,-169.763179,0.817778
17428,879,943.855225,5148191.163818,1322.684326,522.692810,547.692810,0.010000,0.010000,-25.000000,-25.000000,0.000000,-183.928439,12,2,1,-169.763179,0.817778
17429,879,2227.026855,5168183.767700,1065.136108,505.935425,530.935425,0.010000,0.010000,-25.000000,-25.000000,0.000000,-208.928439,13,2,1,-169.763179,0.817778
17430,879,2187.129395,5178637.309875,1096.418701,526.885559,551.885559,0.010000,0.010000,-25.000000,-25.000000,0.000000,-233.928439,14,2,1,-169.763179,0.817778
17431,879,1175.224365,10432043.267273,1352.384521,524.945557,549.945557,0.010000,0.010000,-25.000000,-25.000000,0.000000,-258.928439,15,2,1,-169.763179,0.817778
17432,879,5622.115234,5256869.412109,1269.819702,518.186401,543.186401,0.010000,0.010000,-25.000000,-25.000000,0.000000,-283.928439,16,2,1,-169.763179,0.817778
17433,879,12766.336914,6339.933777,1021.099121,508.998810,533.998810,0.010000,0.010000,-25.000000,-25.000000,0.000000,-308.928439,17,2,1,-169.763179,0.817778
17434,879,1914.985596,10596228.194885,1405.892944,488.470642,513.470642,0.010000,0.010000,-25.000000,-25.000000,0.000000,-333.928439,18,2,1,-169.763179,0.817778
17435,879,884.231689,5350861.877808,778.070007,484.452576,509.452576,0.010000,0.010000,-25.000000,-25.000000,0.000000,-358.928439,19,2,1,-169.763179,0.817778
17436,879,856.184753,10551713.367310,1355.881104,508.232452,533.232452,0.010000,0.010000,-25.000000,-25.000000,0.000000,-383.928439,20,2,1,-169.763179,0.817778
17437,879,8757.830078,20682754.884216,960.279785,515.683472,540.683472,0.010000,0.010000,-25.000000,-25.000000,0.000000,-408.928439,21,2,1,-169.763179,0.817778
17438,879,1461.005615,10210157.559326,754.155762,489.173798,514.173798,0.010000,0.010000,-25.000000,-25.000000,0.000000,-433.928439,22,2,1,-169.763179,0.817778
17439,879,7729.208008,24661707.379883,897.954407,519.264404,544.264404,0.010000,0.010000,-25.000000,-25.000000,0.000000,-458.928439,23,2,1,-169.763179,0.817778
17440,879,7017.363281,5474463.151672,1268.363159,503.846924,528.846924,0.010000,0.010000,-25.000000,-25.000000,0.000000,-483.928439,24,2,1,-169.763179,0.817778
17441,879,5121.092773,5647632.395203,1426.754150,501.757843,526.757843,0.010000,0.010000,-25.000000,-25.000000,0.000000,-508.928439,25,2,1,-169.763179,0.817778
17442,879,6906.125000,14671421.609314,1644.111572,515.446899,540.446899,0.010000,0.010000,-25.000000,-25.000000,0.000000,-533.928439,26,2,1,-169.763179,0.817778
17443,879,1320.109619,10340014.575378,1587.130615,522.158325,547.158325,0.010000,0.010000,-25.000000,-25.000000,0.000000,-558.928439,27,2,1,-169.763179,0.817778
17444,879,5898.895996,2020639.241760,829.688538,499.076019,524.076019,0.010000,0.010000,-25.000000,-25.000000,0.000000,-583.928439,28,2,1,-169.763179,0.817778
17445,879,749.931335,10550008.114136,1610.688721,524.252136,480.507639,0.010000,0.010000,43.744497,3.605107,40.139390,-540.183942,29,3,2,-169.763179,0.817778
17446,879,15067.673828,10343889.208130,1954.826416,518.733215,519.006358,0.010000,0.010000,-0.273142,9.726858,-10.000000,-540.457084,30,4,3,-169.763179,0.817778
17447,879,1166.340332,5880128.768005,1264.009888,515.305786,499.010261,0.010000,0.010000,16.295525,16.295525,0.000000,-524.161559,31,5,4,-169.763179,0.817778
17448,879,5078.064453,5648918.549500,1071.654785,515.463318,507.427183,0.010000,0.010000,8.036135,8.036135,0.000000,-516.125425,32,5,5,-169.763179,0.817778
17449,879,4742.393066,5512145.040039,906.053284,511.680359,484.146167,0.010000,0.010000,27.534192,27.534192,0.000000,-488.591232,33,5,6,-169.763179,0.817778
17450,879,7458.673340,5352607.470032,814.890625,513.719360,506.818545,0.010000,0.010000,6.900815,6.900815,0.000000,-481.690417,34,5,7,-169.763179,0.817778
17451,879,1417.270752,15168830.283875,1043.606445,519.950073,511.814595,0.010000,0.010000,8.135479,8.135479,0.000000,-473.554938,35,5,8,-169.763179,0.817778
17452,879,723.885010,194247.688477,801.762085,64.294441,17.258307,0.010000,0.010000,47.036135,47.036135,0.000000,-426.518804,36,5,9,-169.763179,0.817778
17453,880,6696.246094,10415138.569519,1097.361816,618.833801,567.591122,0.010000,0.010000,51.242680,7.474292,43.768388,51.242680,1,1,1,-165.968784,0.820000
17454,880,915.300293,5273165.581604,1134.070068,597.179932,547.965632,0.010000,0.010000,49.214300,8.220982,40.993318,100.456980,2,2,2,-165.968784,0.820000
17455,880,13028.940430,5308589.585815,1083.994141,590.969543,543.843469,0.010000,0.010000,47.126074,7.703152,39.422923,147.583054,3,3,3,-165.968784,0.820000
17456,880,1377.723633,-3063.680542,928.572815,524.280334,505.392547,0.010000,0.010000,18.887788,-25.000000,43.887788,166.470842,4,4,3,-165.968784,0.820000
17457,880,2019.360474,5363613.940857,1434.271606,522.438782,474.881004,0.010000,0.010000,47.557777,7.155674,40.402104,214.028619,5,5,4,-165.968784,0.820000
17458,880,7460.093750,5388255.006592,1447.593506,520.505554,514.125202,0.010000,0.010000,6.380353,6.380353,0.000000,220.408972,6,5,5,-165.968784,0.820000
17459,880,6582.796387,5380529.181702,1355.322876,506.013580,490.660478,0.010000,0.010000,15.353102,15.353102,0.000000,235.762074,7,5,6,-165.968784,0.820000
17460,880,987.356079,5347741.941711,1649.373291,501.070526,484.516173,0.010000,0.010000,16.554353,16.554353,0.000000,252.316427,8,5,7,-165.968784,0.820000
17461,880,1457.629517,5398764.955750,1352.943970,483.398315,464.894193,0.010000,0.010000,18.504122,18.504122,0.000000,270.820549,9,5,8,-165.968784,0.820000
17462,880,1478.205322,10540802.642578,852.383789,66.970695,-1.707467,0.010000,0.010000,68.678162,68.678162,0.000000,339.498711,10,5,9,-165.968784,0.820000
17463,881,5132.702637,5274543.434753,1731.437378,596.453674,541.674375,0.010000,0.010000,54.779299,15.250932,39.528367,54.779299,1,1,1,-165.159484,0.820000
17464,881,1573.490356,10353935.373596,911.108337,532.273560,483.962653,0.010000,0.010000,48.310906,8.938156,39.372750,103.090205,2,2,2,-165.159484,0.820000
17465,881,948.779297,5317294.717651,1695.210449,466.194550,422.645330,0.010000,0.010000,43.549220,2.570408,40.978812,146.639425,3,3,3,-165.159484,0.820000
17466,881,1358.410889,10258898.001099,1430.642334,463.483337,416.103929,0.010000,0.010000,47.379408,7.006627,40.372781,194.018833,4,4,4,-165.159484,0.820000
17467,881,7606.488770,5448272.658630,1162.098145,495.142395,483.292070,0.010000,0.010000,11.850325,11.850325,0.000000,205.869158,5,5,5,-165.159484,0.820000
17468,881,1764.261963,15091951.679443,1635.964844,502.521912,486.246309,0.010000,0.010000,16.275603,16.275603,0.000000,222.144761,6,5,6,-165.159484,0.820000
17469,881,7094.314453,5539140.951233,2536.808105,514.528320,487.175218,0.010000,0.010000,27.353102,27.353102,0.000000,249.497864,7,5,7,-165.159484,0.820000
17470,881,4371.344238,5581359.763977,1283.227783,499.986145,480.156983,0.010000,0.010000,19.829162,19.829162,0.000000,269.327026,8,5,8,-165.159484,0.820000
17471,881,1652.165894,5539822.717468,799.597412,44.713203,-14.679511,0.010000,0.010000,59.392715,59.392715,0.000000,328.719741,9,5,9,-165.159484,0.820000
17472,882,1455.655273,5574858.891541,1533.958252,569.905762,554.972672,0.010000,0.010000,14.933090,-25.000000,39.933090,14.933090,1,1,0,-152.305491,0.825556
17473,882,7159.034668,669648.254089,959.152283,540.487061,525.416518,0.010000,0.010000,15.070542,-25.000000,40.070542,30.003632,2,2,0,-152.305491,0.825556
17474,882,2065.819824,493527.959534,1579.569580,552.569824,505.811618,0.010000,0.010000,46.758207,7.029992,39.728215,76.761838,3,3,1,-152.305491,0.825556
17475,882,4847.208008,10345267.575012,736.168701,538.221252,563.221252,0.010000,0.010000,-25.000000,-25.000000,0.000000,51.761838,4,3,1,-152.305491,0.825556
17476,882,6505.388672,20849016.244263,1346.408081,557.446777,582.446777,0.010000,0.010000,-25.000000,-25.000000,0.000000,26.761838,5,3,1,-152.305491,0.825556
17477,882,1635.669800,10440099.319763,1053.473999,493.220612,518.220612,0.010000,0.010000,-25.000000,-25.000000,0.000000,1.761838,6,3,1,-152.305491,0.825556
17478,882,1218.147095,15574027.258545,1056.525024,519.914673,544.914673,0.010000,0.010000,-25.000000,-25.000000,0.000000,-23.238162,7,3,1,-152.305491,0.825556
17479,882,6104.942383,5306631.689453,1451.386230,541.945801,566.945801,0.010000,0.010000,-25.000000,-25.000000,0.000000,-48.238162,8,3,1,-152.305491,0.825556
17480,882,18161.751953,5343598.171204,719.447327,527.148071,552.148071,0.010000,0.010000,-25.000000,-25.000000,0.000000,-73.238162,9,3,1,-152.305491,0.825556
17481,882,6427.709961,15346928.270203,1161.830566,541.392944,566.392944,0.010000,0.010000,-25.000000,-25.000000,0.000000,-98.238162,10,3,1,-152.305491,0.825556
17482,882,13771.912109,10407923.741089,1083.859375,501.214905,526.214905,0.010000,0.010000,-25.000000,-25.000000,0.000000,-123.238162,11,3,1,-152.305491,0.825556
17483,882,2346.583740,10420317.091003,1757.685791,496.980804,521.980804,0.010000,0.010000,-25.000000,-25.000000,0.000000,-148.238162,12,3,1,-152.305491,0.825556
17484,882,12339.797852,15216075.023010,984.059265,535.517334,560.517334,0.010000,0.010000,-25.000000,-25.000000,0.000000,-173.238162,13,3,1,-152.305491,0.825556
17485,882,7298.022461,10337074.218567,1195.734375,526.380310,551.380310,0.010000,0.010000,-25.000000,-25.000000,0.000000,-198.238162,14,3,1,-152.305491,0.825556
17486,882,1708.177979,5759128.373169,1219.086548,463.063782,488.063782,0.010000,0.010000,-25.000000,-25.000000,0.000000,-223.238162,15,3,1,-152.305491,0.825556
17487,882,1622.941162,5778999.355896,1498.964355,469.871155,494.871155,0.010000,0.010000,-25.000000,-25.000000,0.000000,-248.238162,16,3,1,-152.305491,0.825556
17488,882,1008.320068,19733644.720398,977.205688,490.811188,515.811188,0.010000,0.010000,-25.000000,-25.000000,0.000000,-273.238162,17,3,1,-152.305491,0.825556
17489,882,2452.375000,15141048.367249,1276.094360,534.053711,559.053711,0.010000,0.010000,-25.000000,-25.000000,0.000000,-298.238162,18,3,1,-152.305491,0.825556
17490,882,2556.443848,10521950.318665,1194.709961,549.635315,574.635315,0.010000,0.010000,-25.000000,-25.000000,0.000000,-323.238162,19,3,1,-152.305491,0.825556
17491,882,8406.473633,5854116.842468,1617.702026,555.504456,580.504456,0.010000,0.010000,-25.000000,-25.000000,0.000000,-348.238162,20,3,1,-152.305491,0.825556
17492,882,891.474060,5844757.614197,1587.880005,547.129517,499.322962,0.010000,0.010000,47.806555,8.257311,39.549244,-300.431606,21,4,2,-152.305491,0.825556
17493,882,13713.485352,15209450.968933,1716.315430,501.613342,526.613342,0.010000,0.010000,-25.000000,-25.000000,0.000000,-325.431606,22,5,2,-152.305491,0.825556
17494,882,1866.737549,5705695.011292,1499.811279,508.736084,533.736084,0.010000,0.010000,-25.000000,-25.000000,0.000000,-350.431606,23,5,2,-152.305491,0.825556
17495,882,5986.865234,5551177.901123,1326.541626,507.250854,532.250854,0.010000,0.010000,-25.000000,-25.000000,0.000000,-375.431606,24,5,2,-152.305491,0.825556
17496,882,2539.326660,5466184.118286,1375.802979,486.656494,511.656494,0.010000,0.010000,-25.000000,-25.000000,0.000000,-400.431606,25,5,2,-152.305491,0.825556
17497,882,3352.407715,5416360.252380,1115.253174,476.817902,501.817902,0.010000,0.010000,-25.000000,-25.000000,0.000000,-425.431606,26,5,2,-152.305491,0.825556
17498,882,7194.702148,20768491.157959,1570.371704,490.379639,515.379639,0.010000,0.010000,-25.000000,-25.000000,0.000000,-450.431606,27,5,2,-152.305491,0.825556
17499,882,7312.966797,20835831.665039,1021.063965,490.248688,515.248688,0.010000,0.010000,-25.000000,-25.000000,0.000000,-475.431606,28,5,2,-152.305491,0.825556
17500,882,6100.508301,10554834.220032,1014.710632,467.041382,492.041382,0.010000,0.010000,-25.000000,-25.000000,0.000000,-500.431606,29,5,2,-152.305491,0.825556
17501,882,6100.570312,373827.899109,2234.350586,464.510529,489.510529,0.010000,0.010000,-25.000000,-25.000000,0.000000,-525.431606,30,5,2,-152.305491,0.825556
17502,882,1430.709595,5423404.904175,1479.320923,482.016266,507.016266,0.010000,0.010000,-25.000000,-25.000000,0.000000,-550.431606,31,5,2,-152.305491,0.825556
17503,882,2171.369629,384000.966003,1249.898071,468.098724,493.098724,0.010000,0.010000,-25.000000,-25.000000,0.000000,-575.431606,32,5,2,-152.305491,0.825556
17504,882,1314.509766,375049.549377,1170.634644,474.681458,499.681458,0.010000,0.010000,-25.000000,-25.000000,0.000000,-600.431606,33,5,2,-152.305491,0.825556
17505,882,6305.910156,20932353.087646,1082.412598,491.587555,516.587555,0.010000,0.010000,-25.000000,-25.000000,0.000000,-625.431606,34,5,2,-152.305491,0.825556
17506,882,1594.076294,10524381.182739,1451.026855,498.525360,523.525360,0.010000,0.010000,-25.000000,-25.000000,0.000000,-650.431606,35,5,2,-152.305491,0.825556
17507,882,959.946045,10599747.879333,786.391785,517.969360,542.969360,0.010000,0.010000,-25.000000,-25.000000,0.000000,-675.431606,36,5,2,-152.305491,0.825556
17508,882,893.612915,15605138.190186,1542.791504,494.720947,519.720947,0.010000,0.010000,-25.000000,-25.000000,0.000000,-700.431606,37,5,2,-152.305491,0.825556
17509,882,1574.693115,15589692.898438,1557.751953,490.630035,515.630035,0.010000,0.010000,-25.000000,-25.000000,0.000000,-725.431606,38,5,2,-152.305491,0.825556
17510,882,625.983093,15371674.367493,807.346436,497.532013,522.532013,0.010000,0.010000,-25.000000,-25.000000,0.000000,-750.431606,39,5,2,-152.305491,0.825556
17511,882,8195.176758,886499.937195,1153.410889,500.396057,525.396057,0.010000,0.010000,-25.000000,-25.000000,0.000000,-775.431606,40,5,2,-152.305491,0.825556
17512,882,8956.580078,15248033.791870,1375.683228,521.990662,546.990662,0.010000,0.010000,-25.000000,-25.000000,0.000000,-800.431606,41,5,2,-152.305491,0.825556
