episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
151,123.43400375619426,8,5,1.2170018780971321,2.4340037561942642,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
152,122.49664029169847,9,5,-0.2516798541507589,-0.5033597083015178,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
153,166.42284801909648,9,5,1.4614240095482502,2.9228480190965005,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
154,85.8141790376987,9,5,0.4070895188493491,0.8141790376986981,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
155,85.85423920024294,9,5,0.4271196001214743,0.8542392002429486,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
156,165.60167427043575,9,5,0.05083713521788191,0.10167427043576382,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
157,29.552769505695565,9,5,0.7763847528477819,1.5527695056955637,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
158,167.6934599612634,8,5,0.3467299806316878,0.6934599612633756,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
159,141.76202613941814,9,5,1.88101306970908,3.76202613941816,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
160,128.76403820242436,9,5,0.6320191012121821,1.2640382024243642,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
161,126.94393932547123,9,5,0.4719696627356196,0.9439393254712392,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
162,123.09999712405163,9,5,1.0499985620258148,2.0999971240516295,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
163,29.442104184345467,9,5,0.721052092172733,1.442104184345466,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
164,78.9487837301578,9,5,-0.025608134921097703,-0.051216269842195405,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
165,83.80303797486552,9,5,1.1515189874327594,2.3030379748655188,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
166,128.88422270817844,9,5,0.6921113540892244,1.3842227081784488,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
167,68.97113115694161,9,5,0.7355655784708054,1.4711311569416108,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
168,125.2816846825172,9,5,1.3908423412586006,2.7816846825172012,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
169,89.48594663012881,9,5,0.7429733150644064,1.485946630128813,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
170,85.90807053912539,9,5,0.45403526956269746,0.9080705391253949,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
171,107.32333678089785,9,5,0.16166839044891967,0.32333678089783935,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
172,83.57376652797525,9,5,1.0368832639876278,2.0737665279752555,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
173,149.54578857198254,9,5,0.7728942859912665,1.545788571982533,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
174,166.59372575022496,9,5,0.546862875112486,1.093725750224972,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
175,110.35239225467508,9,5,0.9261961273375423,1.8523922546750846,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
176,41.02371337271822,9,5,0.011856686359109858,0.023713372718219716,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
177,123.15653841271892,9,5,1.0782692063594612,2.1565384127189224,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
178,162.46283629843913,9,5,0.9814181492195758,1.9628362984391516,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
179,144.77990792547314,9,5,1.8899539627365787,3.7799079254731573,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
180,70.83690030481453,9,5,0.9184501524072678,1.8369003048145356,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
181,70.73941488172646,9,5,0.8697074408632309,1.7394148817264619,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
182,164.28586624418347,8,5,1.1429331220917422,2.2858662441834845,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
183,120.05638977093784,9,5,0.028194885468924125,0.05638977093784825,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
184,124.82230873999553,8,5,1.161154369997769,2.322308739995538,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
185,125.25072006955638,8,5,1.375360034778193,2.750720069556386,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
186,85.44970172485178,9,5,1.2248508624258907,2.4497017248517814,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
187,80.78981778491396,9,5,0.14490889245698457,0.28981778491396915,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
188,110.22675078948801,9,5,0.8633753947440059,1.7267507894880119,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
189,164.38289816013958,9,5,1.1914490800697979,2.3828981601395958,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
190,161.4208088610343,9,5,0.21040443051714908,0.42080886103429815,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
191,80.75169739592928,9,5,0.12584869796464448,0.25169739592928897,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
192,162.8416298824851,9,5,0.17081494124255658,0.34162988248511317,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
193,121.98270782036869,8,5,0.2413539101843477,0.4827078203686954,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
194,68.31287117152192,9,5,0.40643558576095473,0.8128711715219095,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
195,41.018144749175434,9,5,0.009072374587717036,0.01814474917543407,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
196,108.5596331938154,8,5,0.7798165969077022,1.5596331938154044,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
197,128.52260677590863,8,5,1.5113033879543099,3.0226067759086197,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
198,130.594185349603,9,5,0.797092674801507,1.594185349603014,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
199,123.30872158780589,7,5,1.1543607939029488,2.3087215878058975,7,0.7777777777777778,MASAC,grid4_cubes9_astar,A*,-1,1
200,159.49394113756932,9,5,-0.003029431215333833,-0.006058862430667666,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
201,83.60642236312692,9,5,1.053211181563464,2.106422363126928,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
202,116.94886260050174,9,5,0.22443130025086777,0.44886260050173554,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
